//U6O MapEdit Full Export V1.23
//house costs
patchx=0; patchy=0; //always 0 so far

housenumber=65535;//Non house tiles
BTset(1117,979,144);
BTset(1118,979,144);
BTset(1119,979,144);
BTset(1120,979,144);
BTset(1121,979,144);
BTset(1122,979,144);
BTset(1123,979,144);
BTset(1124,979,144);
BTset(1125,979,144);
BTset(1126,979,144);
BTset(1127,979,144);
BTset(1128,979,144);
BTset(1129,979,144);
BTset(1130,979,144);
BTset(1131,979,145);
BTset(1132,979,210);
BTset(1133,979,210);
BTset(1134,979,210);
BTset(1135,979,210);
BTset(1136,979,210);
BTset(1137,979,210);
BTset(1138,979,210);
BTset(1139,979,210);
BTset(1140,979,210);
BTset(1141,979,210);
BTset(1142,979,210);
BTset(1143,979,210);
BTset(1144,979,145);
BTset(1146,979,247);
BTset(1147,979,108);
BTset(1148,979,109);
BTset(1149,979,108);
BTset(1150,979,110);
BTset(1151,979,243);
BTset(1152,979,247);
BTset(1153,979,108);
BTset(1154,979,108);
BTset(1155,979,243);
BTset(1156,979,247);
BTset(1157,979,108);
BTset(1158,979,108);
BTset(1159,979,248);
BTset(1160,979,244);
BTset(1024,980,145);
BTset(1025,980,210);
BTset(1026,980,210);
BTset(1027,980,210);
BTset(1028,980,145);
BTset(1029,980,210);
BTset(1030,980,210);
BTset(1031,980,210);
BTset(1032,980,145);
BTset(1033,980,145);
BTset(1034,980,210);
BTset(1035,980,210);
BTset(1036,980,210);
BTset(1037,980,210);
BTset(1038,980,210);
BTset(1039,980,210);
BTset(1040,980,210);
BTset(1041,980,210);
BTset(1042,980,145);
BTset(1045,980,145);
BTset(1046,980,210);
BTset(1047,980,210);
BTset(1048,980,210);
BTset(1049,980,210);
BTset(1050,980,210);
BTset(1051,980,210);
BTset(1052,980,210);
BTset(1053,980,146);
BTset(1054,980,144);
BTset(1055,980,144);
BTset(1056,980,144);
BTset(1057,980,144);
BTset(1058,980,144);
BTset(1059,980,144);
BTset(1060,980,149);
BTset(1061,980,210);
BTset(1062,980,210);
BTset(1063,980,210);
BTset(1064,980,157);
BTset(1065,980,144);
BTset(1066,980,144);
BTset(1067,980,144);
BTset(1068,980,144);
BTset(1069,980,144);
BTset(1070,980,144);
BTset(1071,980,144);
BTset(1072,980,144);
BTset(1073,980,144);
BTset(1074,980,149);
BTset(1075,980,210);
BTset(1076,980,210);
BTset(1077,980,210);
BTset(1078,980,145);
BTset(1079,980,145);
BTset(1080,980,210);
BTset(1081,980,210);
BTset(1082,980,210);
BTset(1083,980,145);
BTset(1084,980,145);
BTset(1085,980,210);
BTset(1086,980,210);
BTset(1087,980,210);
BTset(1088,980,210);
BTset(1089,980,210);
BTset(1090,980,210);
BTset(1091,980,210);
BTset(1092,980,210);
BTset(1093,980,210);
BTset(1094,980,210);
BTset(1095,980,210);
BTset(1096,980,210);
BTset(1097,980,210);
BTset(1098,980,210);
BTset(1099,980,210);
BTset(1100,980,210);
BTset(1101,980,210);
BTset(1102,980,210);
BTset(1103,980,210);
BTset(1104,980,210);
BTset(1105,980,210);
BTset(1106,980,210);
BTset(1107,980,210);
BTset(1108,980,210);
BTset(1109,980,210);
BTset(1110,980,210);
BTset(1111,980,210);
BTset(1112,980,210);
BTset(1113,980,210);
BTset(1114,980,210);
BTset(1115,980,210);
BTset(1116,980,210);
BTset(1117,980,210);
BTset(1118,980,210);
BTset(1119,980,210);
BTset(1120,980,210);
BTset(1121,980,210);
BTset(1122,980,210);
BTset(1123,980,210);
BTset(1124,980,210);
BTset(1125,980,210);
BTset(1126,980,210);
BTset(1127,980,210);
BTset(1128,980,210);
BTset(1129,980,210);
BTset(1130,980,210);
BTset(1131,980,145);
BTset(1132,980,210);
BTset(1133,980,210);
BTset(1134,980,210);
BTset(1135,980,210);
BTset(1136,980,210);
BTset(1137,980,210);
BTset(1138,980,210);
BTset(1139,980,210);
BTset(1140,980,210);
BTset(1141,980,210);
BTset(1142,980,210);
BTset(1143,980,210);
BTset(1144,980,145);
BTset(1146,980,247);
BTset(1147,980,110);
BTset(1148,980,108);
BTset(1149,980,111);
BTset(1150,980,108);
BTset(1151,980,243);
BTset(1152,980,247);
BTset(1153,980,108);
BTset(1154,980,109);
BTset(1155,980,243);
BTset(1156,980,247);
BTset(1157,980,109);
BTset(1158,980,108);
BTset(1159,980,243);
BTset(1024,981,145);
BTset(1025,981,210);
BTset(1026,981,210);
BTset(1027,981,210);
BTset(1028,981,145);
BTset(1029,981,210);
BTset(1030,981,210);
BTset(1031,981,210);
BTset(1032,981,145);
BTset(1033,981,145);
BTset(1034,981,210);
BTset(1035,981,210);
BTset(1036,981,210);
BTset(1037,981,210);
BTset(1038,981,210);
BTset(1039,981,210);
BTset(1040,981,210);
BTset(1041,981,210);
BTset(1042,981,145);
BTset(1045,981,145);
BTset(1046,981,210);
BTset(1047,981,210);
BTset(1048,981,210);
BTset(1049,981,210);
BTset(1050,981,210);
BTset(1051,981,210);
BTset(1052,981,210);
BTset(1053,981,145);
BTset(1054,981,210);
BTset(1055,981,210);
BTset(1056,981,210);
BTset(1057,981,210);
BTset(1058,981,210);
BTset(1059,981,210);
BTset(1060,981,210);
BTset(1061,981,210);
BTset(1062,981,210);
BTset(1063,981,210);
BTset(1064,981,210);
BTset(1065,981,210);
BTset(1066,981,210);
BTset(1067,981,210);
BTset(1068,981,210);
BTset(1069,981,210);
BTset(1070,981,210);
BTset(1071,981,210);
BTset(1072,981,210);
BTset(1073,981,210);
BTset(1074,981,210);
BTset(1075,981,210);
BTset(1076,981,210);
BTset(1077,981,210);
BTset(1078,981,145);
BTset(1079,981,145);
BTset(1080,981,210);
BTset(1081,981,210);
BTset(1082,981,210);
BTset(1083,981,145);
BTset(1084,981,145);
BTset(1085,981,210);
BTset(1086,981,210);
BTset(1087,981,210);
BTset(1088,981,210);
BTset(1089,981,210);
BTset(1090,981,210);
BTset(1091,981,210);
BTset(1092,981,210);
BTset(1093,981,210);
BTset(1094,981,210);
BTset(1095,981,210);
BTset(1096,981,210);
BTset(1097,981,210);
BTset(1098,981,210);
BTset(1099,981,210);
BTset(1100,981,210);
BTset(1101,981,210);
BTset(1102,981,210);
BTset(1103,981,210);
BTset(1104,981,210);
BTset(1105,981,210);
BTset(1106,981,210);
BTset(1107,981,210);
BTset(1108,981,210);
BTset(1109,981,210);
BTset(1110,981,210);
BTset(1111,981,210);
BTset(1112,981,210);
BTset(1113,981,210);
BTset(1114,981,210);
BTset(1115,981,210);
BTset(1116,981,210);
BTset(1117,981,210);
BTset(1118,981,210);
BTset(1119,981,210);
BTset(1120,981,210);
BTset(1121,981,210);
BTset(1122,981,210);
BTset(1123,981,210);
BTset(1124,981,210);
BTset(1125,981,210);
BTset(1126,981,210);
BTset(1127,981,210);
BTset(1128,981,210);
BTset(1129,981,210);
BTset(1130,981,210);
BTset(1131,981,145);
BTset(1132,981,210);
BTset(1133,981,210);
BTset(1134,981,210);
BTset(1135,981,210);
BTset(1136,981,210);
BTset(1137,981,210);
BTset(1138,981,210);
BTset(1139,981,210);
BTset(1140,981,210);
BTset(1141,981,210);
BTset(1142,981,210);
BTset(1143,981,210);
BTset(1144,981,145);
BTset(1146,981,246);
BTset(1147,981,249);
BTset(1148,981,108);
BTset(1149,981,108);
BTset(1150,981,110);
BTset(1151,981,243);
BTset(1152,981,247);
BTset(1153,981,110);
BTset(1154,981,109);
BTset(1155,981,243);
BTset(1156,981,247);
BTset(1157,981,108);
BTset(1158,981,109);
BTset(1159,981,243);
BTset(1024,982,145);
BTset(1025,982,210);
BTset(1026,982,210);
BTset(1027,982,210);
BTset(1028,982,145);
BTset(1029,982,210);
BTset(1030,982,210);
BTset(1031,982,210);
BTset(1032,982,145);
BTset(1033,982,145);
BTset(1034,982,210);
BTset(1035,982,210);
BTset(1036,982,210);
BTset(1037,982,210);
BTset(1038,982,210);
BTset(1039,982,210);
BTset(1040,982,210);
BTset(1041,982,210);
BTset(1042,982,145);
BTset(1045,982,145);
BTset(1046,982,210);
BTset(1047,982,210);
BTset(1048,982,210);
BTset(1049,982,210);
BTset(1050,982,210);
BTset(1051,982,210);
BTset(1052,982,210);
BTset(1053,982,145);
BTset(1054,982,210);
BTset(1055,982,210);
BTset(1056,982,210);
BTset(1057,982,210);
BTset(1058,982,210);
BTset(1059,982,210);
BTset(1060,982,210);
BTset(1061,982,210);
BTset(1062,982,210);
BTset(1063,982,210);
BTset(1064,982,210);
BTset(1065,982,210);
BTset(1066,982,210);
BTset(1067,982,210);
BTset(1068,982,210);
BTset(1069,982,210);
BTset(1070,982,210);
BTset(1071,982,210);
BTset(1072,982,210);
BTset(1073,982,210);
BTset(1074,982,210);
BTset(1075,982,210);
BTset(1076,982,210);
BTset(1077,982,210);
BTset(1078,982,145);
BTset(1079,982,145);
BTset(1080,982,210);
BTset(1081,982,210);
BTset(1082,982,210);
BTset(1083,982,145);
BTset(1084,982,145);
BTset(1085,982,210);
BTset(1086,982,210);
BTset(1087,982,210);
BTset(1088,982,210);
BTset(1089,982,210);
BTset(1090,982,210);
BTset(1091,982,210);
BTset(1092,982,210);
BTset(1093,982,210);
BTset(1094,982,210);
BTset(1095,982,210);
BTset(1096,982,210);
BTset(1097,982,210);
BTset(1098,982,210);
BTset(1099,982,210);
BTset(1100,982,210);
BTset(1101,982,210);
BTset(1102,982,210);
BTset(1103,982,210);
BTset(1104,982,210);
BTset(1105,982,210);
BTset(1106,982,210);
BTset(1107,982,210);
BTset(1108,982,210);
BTset(1109,982,210);
BTset(1110,982,210);
BTset(1111,982,210);
BTset(1112,982,210);
BTset(1113,982,210);
BTset(1114,982,210);
BTset(1115,982,210);
BTset(1116,982,210);
BTset(1117,982,210);
BTset(1118,982,210);
BTset(1119,982,210);
BTset(1120,982,210);
BTset(1121,982,210);
BTset(1122,982,210);
BTset(1123,982,210);
BTset(1124,982,210);
BTset(1125,982,210);
BTset(1126,982,210);
BTset(1127,982,210);
BTset(1128,982,210);
BTset(1129,982,210);
BTset(1130,982,210);
BTset(1131,982,145);
BTset(1132,982,210);
BTset(1133,982,210);
BTset(1134,982,210);
BTset(1135,982,146);
BTset(1136,982,146);
BTset(1137,982,144);
BTset(1138,982,144);
BTset(1139,982,144);
BTset(1140,982,156);
BTset(1141,982,210);
BTset(1142,982,210);
BTset(1143,982,210);
BTset(1144,982,145);
BTset(1147,982,247);
BTset(1148,982,108);
BTset(1149,982,109);
BTset(1150,982,108);
BTset(1151,982,243);
BTset(1152,982,247);
BTset(1153,982,109);
BTset(1154,982,108);
BTset(1155,982,243);
BTset(1156,982,247);
BTset(1157,982,111);
BTset(1158,982,109);
BTset(1159,982,243);
BTset(1265,982,1);
BTset(1266,982,1);
BTset(1024,983,145);
BTset(1025,983,210);
BTset(1026,983,210);
BTset(1027,983,210);
BTset(1028,983,145);
BTset(1029,983,210);
BTset(1030,983,210);
BTset(1031,983,210);
BTset(1032,983,145);
BTset(1033,983,145);
BTset(1034,983,210);
BTset(1035,983,210);
BTset(1036,983,210);
BTset(1037,983,210);
BTset(1038,983,210);
BTset(1039,983,210);
BTset(1040,983,210);
BTset(1041,983,210);
BTset(1042,983,145);
BTset(1045,983,155);
BTset(1046,983,144);
BTset(1047,983,144);
BTset(1048,983,144);
BTset(1049,983,156);
BTset(1050,983,210);
BTset(1051,983,210);
BTset(1052,983,210);
BTset(1053,983,145);
BTset(1054,983,210);
BTset(1055,983,210);
BTset(1056,983,210);
BTset(1057,983,210);
BTset(1058,983,210);
BTset(1059,983,210);
BTset(1060,983,210);
BTset(1061,983,210);
BTset(1062,983,210);
BTset(1063,983,210);
BTset(1064,983,210);
BTset(1065,983,210);
BTset(1066,983,210);
BTset(1067,983,210);
BTset(1068,983,210);
BTset(1069,983,210);
BTset(1070,983,210);
BTset(1071,983,210);
BTset(1072,983,210);
BTset(1073,983,210);
BTset(1074,983,210);
BTset(1075,983,210);
BTset(1076,983,210);
BTset(1077,983,210);
BTset(1078,983,145);
BTset(1079,983,145);
BTset(1080,983,210);
BTset(1081,983,210);
BTset(1082,983,210);
BTset(1083,983,145);
BTset(1084,983,145);
BTset(1085,983,210);
BTset(1086,983,210);
BTset(1087,983,210);
BTset(1088,983,146);
BTset(1089,983,144);
BTset(1090,983,144);
BTset(1091,983,144);
BTset(1092,983,144);
BTset(1093,983,144);
BTset(1094,983,144);
BTset(1095,983,144);
BTset(1096,983,144);
BTset(1097,983,144);
BTset(1098,983,144);
BTset(1099,983,144);
BTset(1100,983,144);
BTset(1101,983,144);
BTset(1102,983,144);
BTset(1103,983,144);
BTset(1104,983,144);
BTset(1105,983,144);
BTset(1106,983,156);
BTset(1107,983,210);
BTset(1108,983,210);
BTset(1109,983,210);
BTset(1110,983,146);
BTset(1111,983,144);
BTset(1112,983,144);
BTset(1113,983,144);
BTset(1114,983,144);
BTset(1115,983,144);
BTset(1116,983,144);
BTset(1117,983,144);
BTset(1118,983,144);
BTset(1119,983,144);
BTset(1120,983,144);
BTset(1121,983,144);
BTset(1122,983,144);
BTset(1123,983,144);
BTset(1124,983,144);
BTset(1125,983,144);
BTset(1126,983,144);
BTset(1127,983,156);
BTset(1128,983,210);
BTset(1129,983,210);
BTset(1130,983,210);
BTset(1131,983,145);
BTset(1132,983,210);
BTset(1133,983,210);
BTset(1134,983,210);
BTset(1135,983,145);
BTset(1136,983,145);
BTset(1137,983,210);
BTset(1138,983,210);
BTset(1139,983,210);
BTset(1140,983,145);
BTset(1141,983,210);
BTset(1142,983,210);
BTset(1143,983,210);
BTset(1144,983,145);
BTset(1147,983,247);
BTset(1148,983,111);
BTset(1149,983,108);
BTset(1150,983,111);
BTset(1151,983,243);
BTset(1152,983,247);
BTset(1153,983,110);
BTset(1154,983,109);
BTset(1155,983,243);
BTset(1156,983,247);
BTset(1157,983,108);
BTset(1158,983,109);
BTset(1159,983,251);
BTset(1160,983,242);
BTset(1024,984,145);
BTset(1025,984,210);
BTset(1026,984,210);
BTset(1027,984,210);
BTset(1028,984,145);
BTset(1029,984,210);
BTset(1030,984,210);
BTset(1031,984,210);
BTset(1032,984,145);
BTset(1033,984,145);
BTset(1034,984,210);
BTset(1035,984,210);
BTset(1036,984,210);
BTset(1037,984,210);
BTset(1038,984,210);
BTset(1039,984,210);
BTset(1040,984,210);
BTset(1041,984,210);
BTset(1042,984,145);
BTset(1049,984,145);
BTset(1050,984,210);
BTset(1051,984,210);
BTset(1052,984,210);
BTset(1053,984,145);
BTset(1054,984,210);
BTset(1055,984,210);
BTset(1056,984,210);
BTset(1057,984,146);
BTset(1058,984,144);
BTset(1059,984,144);
BTset(1060,984,156);
BTset(1061,984,210);
BTset(1062,984,210);
BTset(1063,984,210);
BTset(1064,984,146);
BTset(1065,984,144);
BTset(1066,984,144);
BTset(1067,984,144);
BTset(1068,984,144);
BTset(1069,984,144);
BTset(1070,984,144);
BTset(1071,984,144);
BTset(1072,984,144);
BTset(1073,984,144);
BTset(1074,984,144);
BTset(1075,984,144);
BTset(1076,984,144);
BTset(1077,984,144);
BTset(1078,984,149);
BTset(1079,984,145);
BTset(1080,984,210);
BTset(1081,984,210);
BTset(1082,984,210);
BTset(1083,984,145);
BTset(1084,984,145);
BTset(1085,984,210);
BTset(1086,984,210);
BTset(1087,984,210);
BTset(1088,984,145);
BTset(1106,984,145);
BTset(1107,984,210);
BTset(1108,984,210);
BTset(1109,984,210);
BTset(1110,984,145);
BTset(1111,984,146);
BTset(1112,984,144);
BTset(1113,984,144);
BTset(1114,984,144);
BTset(1115,984,144);
BTset(1116,984,144);
BTset(1117,984,144);
BTset(1118,984,144);
BTset(1119,984,144);
BTset(1120,984,144);
BTset(1121,984,144);
BTset(1122,984,144);
BTset(1123,984,144);
BTset(1124,984,144);
BTset(1125,984,154);
BTset(1127,984,145);
BTset(1128,984,210);
BTset(1129,984,210);
BTset(1130,984,210);
BTset(1131,984,145);
BTset(1132,984,210);
BTset(1133,984,210);
BTset(1134,984,210);
BTset(1135,984,145);
BTset(1136,984,145);
BTset(1137,984,210);
BTset(1138,984,210);
BTset(1139,984,210);
BTset(1140,984,145);
BTset(1141,984,210);
BTset(1142,984,210);
BTset(1143,984,210);
BTset(1144,984,145);
BTset(1152,984,247);
BTset(1153,984,108);
BTset(1154,984,108);
BTset(1155,984,243);
BTset(1156,984,246);
BTset(1157,984,249);
BTset(1158,984,108);
BTset(1159,984,108);
BTset(1160,984,243);
BTset(1024,985,145);
BTset(1025,985,210);
BTset(1026,985,210);
BTset(1027,985,210);
BTset(1028,985,145);
BTset(1029,985,210);
BTset(1030,985,210);
BTset(1031,985,210);
BTset(1032,985,145);
BTset(1033,985,145);
BTset(1034,985,210);
BTset(1035,985,210);
BTset(1036,985,210);
BTset(1037,985,210);
BTset(1038,985,210);
BTset(1039,985,210);
BTset(1040,985,210);
BTset(1041,985,210);
BTset(1042,985,145);
BTset(1049,985,145);
BTset(1050,985,210);
BTset(1051,985,210);
BTset(1052,985,210);
BTset(1053,985,145);
BTset(1054,985,210);
BTset(1055,985,210);
BTset(1056,985,210);
BTset(1057,985,145);
BTset(1060,985,145);
BTset(1061,985,210);
BTset(1062,985,210);
BTset(1063,985,210);
BTset(1064,985,145);
BTset(1079,985,145);
BTset(1080,985,210);
BTset(1081,985,210);
BTset(1082,985,210);
BTset(1083,985,145);
BTset(1084,985,145);
BTset(1085,985,210);
BTset(1086,985,210);
BTset(1087,985,210);
BTset(1088,985,145);
BTset(1106,985,145);
BTset(1107,985,210);
BTset(1108,985,210);
BTset(1109,985,210);
BTset(1110,985,145);
BTset(1111,985,145);
BTset(1112,985,210);
BTset(1113,985,210);
BTset(1114,985,210);
BTset(1115,985,210);
BTset(1116,985,210);
BTset(1117,985,210);
BTset(1118,985,210);
BTset(1119,985,210);
BTset(1120,985,210);
BTset(1121,985,210);
BTset(1122,985,210);
BTset(1123,985,210);
BTset(1124,985,210);
BTset(1125,985,145);
BTset(1127,985,145);
BTset(1128,985,210);
BTset(1129,985,210);
BTset(1130,985,210);
BTset(1131,985,145);
BTset(1132,985,210);
BTset(1133,985,210);
BTset(1134,985,210);
BTset(1135,985,145);
BTset(1136,985,145);
BTset(1137,985,210);
BTset(1138,985,210);
BTset(1139,985,210);
BTset(1140,985,145);
BTset(1141,985,210);
BTset(1142,985,210);
BTset(1143,985,210);
BTset(1144,985,145);
BTset(1152,985,247);
BTset(1153,985,109);
BTset(1154,985,108);
BTset(1155,985,251);
BTset(1156,985,242);
BTset(1157,985,247);
BTset(1158,985,108);
BTset(1159,985,109);
BTset(1160,985,243);
BTset(1024,986,145);
BTset(1025,986,210);
BTset(1026,986,210);
BTset(1027,986,210);
BTset(1028,986,145);
BTset(1029,986,210);
BTset(1030,986,210);
BTset(1031,986,210);
BTset(1032,986,145);
BTset(1033,986,155);
BTset(1034,986,144);
BTset(1035,986,144);
BTset(1036,986,144);
BTset(1037,986,144);
BTset(1038,986,144);
BTset(1039,986,144);
BTset(1040,986,144);
BTset(1041,986,144);
BTset(1042,986,149);
BTset(1049,986,145);
BTset(1050,986,210);
BTset(1051,986,210);
BTset(1052,986,210);
BTset(1053,986,145);
BTset(1054,986,210);
BTset(1055,986,210);
BTset(1056,986,210);
BTset(1057,986,145);
BTset(1060,986,145);
BTset(1061,986,210);
BTset(1062,986,210);
BTset(1063,986,210);
BTset(1064,986,145);
BTset(1079,986,145);
BTset(1080,986,210);
BTset(1081,986,210);
BTset(1082,986,210);
BTset(1083,986,145);
BTset(1084,986,145);
BTset(1085,986,210);
BTset(1086,986,210);
BTset(1087,986,210);
BTset(1088,986,145);
BTset(1106,986,145);
BTset(1107,986,210);
BTset(1108,986,210);
BTset(1109,986,210);
BTset(1110,986,145);
BTset(1111,986,145);
BTset(1112,986,210);
BTset(1113,986,210);
BTset(1114,986,210);
BTset(1115,986,210);
BTset(1116,986,210);
BTset(1117,986,210);
BTset(1118,986,210);
BTset(1119,986,210);
BTset(1120,986,210);
BTset(1121,986,210);
BTset(1122,986,210);
BTset(1123,986,210);
BTset(1124,986,210);
BTset(1125,986,145);
BTset(1127,986,145);
BTset(1128,986,210);
BTset(1129,986,210);
BTset(1130,986,210);
BTset(1131,986,145);
BTset(1132,986,210);
BTset(1133,986,210);
BTset(1134,986,210);
BTset(1135,986,145);
BTset(1136,986,145);
BTset(1137,986,210);
BTset(1138,986,210);
BTset(1139,986,210);
BTset(1140,986,145);
BTset(1141,986,210);
BTset(1142,986,210);
BTset(1143,986,210);
BTset(1144,986,145);
BTset(1152,986,246);
BTset(1153,986,249);
BTset(1154,986,108);
BTset(1155,986,108);
BTset(1156,986,243);
BTset(1157,986,247);
BTset(1158,986,109);
BTset(1159,986,108);
BTset(1160,986,251);
BTset(1161,986,242);
BTset(1024,987,145);
BTset(1025,987,210);
BTset(1026,987,210);
BTset(1027,987,210);
BTset(1028,987,145);
BTset(1029,987,210);
BTset(1030,987,210);
BTset(1031,987,210);
BTset(1032,987,157);
BTset(1033,987,144);
BTset(1034,987,144);
BTset(1035,987,144);
BTset(1036,987,144);
BTset(1037,987,144);
BTset(1038,987,144);
BTset(1039,987,144);
BTset(1040,987,144);
BTset(1041,987,144);
BTset(1042,987,144);
BTset(1043,987,144);
BTset(1044,987,144);
BTset(1045,987,144);
BTset(1046,987,144);
BTset(1047,987,144);
BTset(1048,987,144);
BTset(1049,987,145);
BTset(1050,987,210);
BTset(1051,987,210);
BTset(1052,987,210);
BTset(1053,987,145);
BTset(1054,987,210);
BTset(1055,987,210);
BTset(1056,987,210);
BTset(1057,987,145);
BTset(1060,987,145);
BTset(1061,987,210);
BTset(1062,987,210);
BTset(1063,987,210);
BTset(1064,987,145);
BTset(1079,987,145);
BTset(1080,987,210);
BTset(1081,987,210);
BTset(1082,987,210);
BTset(1083,987,145);
BTset(1084,987,145);
BTset(1085,987,210);
BTset(1086,987,210);
BTset(1087,987,210);
BTset(1088,987,145);
BTset(1106,987,145);
BTset(1107,987,210);
BTset(1108,987,210);
BTset(1109,987,210);
BTset(1110,987,145);
BTset(1111,987,145);
BTset(1112,987,210);
BTset(1113,987,210);
BTset(1114,987,210);
BTset(1115,987,210);
BTset(1116,987,210);
BTset(1117,987,210);
BTset(1118,987,210);
BTset(1119,987,210);
BTset(1120,987,210);
BTset(1121,987,210);
BTset(1122,987,210);
BTset(1123,987,210);
BTset(1124,987,210);
BTset(1125,987,145);
BTset(1127,987,145);
BTset(1128,987,210);
BTset(1129,987,210);
BTset(1130,987,210);
BTset(1131,987,145);
BTset(1132,987,210);
BTset(1133,987,210);
BTset(1134,987,210);
BTset(1135,987,145);
BTset(1136,987,145);
BTset(1137,987,210);
BTset(1138,987,210);
BTset(1139,987,210);
BTset(1140,987,145);
BTset(1141,987,210);
BTset(1142,987,210);
BTset(1143,987,210);
BTset(1144,987,145);
BTset(1152,987,240);
BTset(1153,987,250);
BTset(1154,987,109);
BTset(1155,987,108);
BTset(1156,987,243);
BTset(1157,987,246);
BTset(1158,987,249);
BTset(1159,987,108);
BTset(1160,987,109);
BTset(1161,987,251);
BTset(1162,987,241);
BTset(1163,987,242);
BTset(1265,987,1);
BTset(1266,987,1);
BTset(1024,988,145);
BTset(1025,988,210);
BTset(1026,988,210);
BTset(1027,988,210);
BTset(1028,988,145);
BTset(1029,988,210);
BTset(1030,988,210);
BTset(1031,988,210);
BTset(1032,988,210);
BTset(1033,988,210);
BTset(1034,988,210);
BTset(1035,988,210);
BTset(1036,988,210);
BTset(1037,988,210);
BTset(1038,988,210);
BTset(1039,988,210);
BTset(1040,988,210);
BTset(1041,988,210);
BTset(1042,988,210);
BTset(1043,988,210);
BTset(1044,988,210);
